"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-18 15:00","2022","05","18","15:00","-1.1","","-3.1","","87","","","M","14","","14","","","M","101.89","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-18 16:00","2022","05","18","16:00","-1.0","","-2.9","","87","","","M","15","","9","","","M","101.89","","","","-4","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-18 17:00","2022","05","18","17:00","-1.3","","-3.2","","87","","","M","15","","10","","","M","101.91","","","","-5","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-18 18:00","2022","05","18","18:00","-3.0","","-4.2","","92","","","M","11","","12","","","M","101.93","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-18 19:00","2022","05","18","19:00","-3.6","","-4.9","","91","","","M","12","","13","","","M","101.93","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-18 20:00","2022","05","18","20:00","-4.5","","-5.8","","91","","","M","11","","10","","","M","101.94","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-18 21:00","2022","05","18","21:00","-5.1","","-6.2","","92","","","M","6","","4","","","M","101.93","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-18 22:00","2022","05","18","22:00","-6.9","","-7.7","","94","","","M","7","","10","","","M","101.94","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-18 23:00","2022","05","18","23:00","-8.0","","-8.8","","94","","","M","6","","9","","","M","101.95","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 00:00","2022","05","19","00:00","-9.3","","-10.2","","94","","","M","7","","8","","","M","101.97","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 01:00","2022","05","19","01:00","-10.0","","-11.0","","93","","","M","3","","11","","","M","102.00","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 02:00","2022","05","19","02:00","-11.3","","-12.3","","92","","","M","3","","19","","","M","102.04","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 03:00","2022","05","19","03:00","-11.8","","-12.8","","92","","","M","3","","23","","","M","102.07","","","","-21","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 04:00","2022","05","19","04:00","-10.6","","-11.4","","94","","","M","4","","23","","","M","102.12","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 05:00","2022","05","19","05:00","-7.6","","-8.3","","95","","","M","5","","28","","","M","102.15","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 06:00","2022","05","19","06:00","-6.7","","-7.4","","95","","","M","5","","30","","","M","102.20","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 07:00","2022","05","19","07:00","-6.4","","-7.1","","95","","","M","4","","25","","","M","102.25","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 08:00","2022","05","19","08:00","-5.8","","-6.4","","96","","","M","5","","24","","","M","102.28","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 09:00","2022","05","19","09:00","-5.5","","-6.1","","96","","","M","4","","28","","","M","102.33","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 10:00","2022","05","19","10:00","-4.8","","-5.4","","96","","","M","6","","21","","","M","102.34","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 11:00","2022","05","19","11:00","-4.4","","-4.9","","96","","","M","4","","21","","","M","102.40","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 12:00","2022","05","19","12:00","-3.6","","-4.1","","97","","","M","4","","23","","","M","102.43","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 13:00","2022","05","19","13:00","-3.6","","-4.2","","96","","","M","4","","25","","","M","102.48","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 14:00","2022","05","19","14:00","-3.2","","-4.4","","92","","","M","5","","23","","","M","102.49","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 15:00","2022","05","19","15:00","-3.2","","-4.8","","89","","","M","5","","23","","","M","102.51","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 16:00","2022","05","19","16:00","-4.2","","-5.5","","91","","","M","4","","30","","","M","102.58","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 17:00","2022","05","19","17:00","-5.0","","-6.7","","88","","","M","3","","28","","","M","102.61","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 18:00","2022","05","19","18:00","-6.3","","-8.3","","86","","","M","4","","30","","","M","102.63","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 19:00","2022","05","19","19:00","-7.0","","-8.9","","86","","","M","4","","29","","","M","102.65","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 20:00","2022","05","19","20:00","-7.4","","-9.3","","86","","","M","5","","25","","","M","102.67","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 21:00","2022","05","19","21:00","-7.8","","-9.7","","87","","","M","4","","27","","","M","102.67","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 22:00","2022","05","19","22:00","-8.3","","-10.1","","87","","","M","4","","26","","","M","102.69","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-19 23:00","2022","05","19","23:00","-8.6","","-10.2","","89","","","M","5","","25","","","M","102.70","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 00:00","2022","05","20","00:00","-9.7","","-11.2","","89","","","M","5","","24","","","M","102.69","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 01:00","2022","05","20","01:00","-10.8","","-12.2","","90","","","M","5","","18","","","M","102.68","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 02:00","2022","05","20","02:00","-11.9","","-13.3","","90","","","M","5","","20","","","M","102.69","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 03:00","2022","05","20","03:00","-12.3","","-13.9","","88","","","M","4","","15","","","M","102.68","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 04:00","2022","05","20","04:00","-12.8","","-14.4","","88","","","M","5","","16","","","M","102.69","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 05:00","2022","05","20","05:00","-12.1","","-13.7","","88","","","M","4","","15","","","M","102.69","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 06:00","2022","05","20","06:00","-11.9","","-13.7","","87","","","M","6","","17","","","M","102.67","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 07:00","2022","05","20","07:00","-11.6","","-13.6","","86","","","M","8","","11","","","M","102.62","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 08:00","2022","05","20","08:00","-11.0","","-13.2","","84","","","M","5","","13","","","M","102.59","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 09:00","2022","05","20","09:00","-10.5","","-12.8","","84","","","M","5","","16","","","M","102.53","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 10:00","2022","05","20","10:00","-9.9","","-12.3","","83","","","M","8","","13","","","M","102.48","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 11:00","2022","05","20","11:00","-9.9","","-12.5","","82","","","M","7","","11","","","M","102.45","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 12:00","2022","05","20","12:00","-9.1","","-11.7","","82","","","M","6","","13","","","M","102.42","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 13:00","2022","05","20","13:00","-9.2","","-12.0","","80","","","M","9","","12","","","M","102.38","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 14:00","2022","05","20","14:00","-9.4","","-12.0","","82","","","M","8","","14","","","M","102.31","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 15:00","2022","05","20","15:00","-9.2","","-11.7","","82","","","M","9","","14","","","M","102.25","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 16:00","2022","05","20","16:00","-9.1","","-11.6","","82","","","M","9","","15","","","M","102.21","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 17:00","2022","05","20","17:00","-8.7","","-11.0","","84","","","M","8","","16","","","M","102.15","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 18:00","2022","05","20","18:00","-8.9","","-11.1","","84","","","M","8","","18","","","M","102.10","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 19:00","2022","05","20","19:00","-8.9","","-11.2","","84","","","M","8","","16","","","M","102.09","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 20:00","2022","05","20","20:00","-9.4","","-11.4","","86","","","M","7","","21","","","M","102.02","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 21:00","2022","05","20","21:00","-9.9","","-11.6","","87","","","M","7","","18","","","M","101.97","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 22:00","2022","05","20","22:00","-9.8","","-11.5","","88","","","M","7","","19","","","M","101.94","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-20 23:00","2022","05","20","23:00","-9.9","","-11.5","","88","","","M","6","","19","","","M","101.92","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 00:00","2022","05","21","00:00","-10.2","","-11.9","","87","","","M","5","","21","","","M","101.87","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 01:00","2022","05","21","01:00","-10.8","","-12.3","","88","","","M","5","","23","","","M","101.84","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 02:00","2022","05","21","02:00","-11.3","","-13.1","","87","","","M","5","","28","","","M","101.82","","","","-21","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 03:00","2022","05","21","03:00","-11.8","","-13.6","","86","","","M","6","","26","","","M","101.80","","","","-21","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 04:00","2022","05","21","04:00","-11.9","","-14.0","","85","","","M","5","","22","","","M","101.78","","","","-21","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 05:00","2022","05","21","05:00","-12.1","","-14.4","","83","","","M","6","","25","","","M","101.80","","","","-21","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 06:00","2022","05","21","06:00","-12.2","","-14.5","","83","","","M","5","","28","","","M","101.79","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 07:00","2022","05","21","07:00","-12.1","","-14.8","","80","","","M","5","","27","","","M","101.80","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 08:00","2022","05","21","08:00","-11.4","","-14.2","","80","","","M","4","","27","","","M","101.82","","","","-21","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 09:00","2022","05","21","09:00","-11.2","","-14.3","","78","","","M","5","","23","","","M","101.84","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 10:00","2022","05","21","10:00","-11.1","","-14.1","","79","","","M","4","","26","","","M","101.86","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 11:00","2022","05","21","11:00","-10.7","","-13.7","","79","","","M","4","","27","","","M","101.89","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 12:00","2022","05","21","12:00","-10.7","","-14.0","","77","","","M","4","","27","","","M","101.93","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 13:00","2022","05","21","13:00","-10.5","","-13.8","","77","","","M","4","","26","","","M","101.98","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 14:00","2022","05","21","14:00","-10.6","","-13.8","","78","","","M","3","","26","","","M","101.99","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 15:00","2022","05","21","15:00","-10.4","","-13.6","","77","","","M","2","","22","","","M","102.02","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 16:00","2022","05","21","16:00","-10.5","","-13.7","","78","","","M","2","","22","","","M","102.04","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 17:00","2022","05","21","17:00","-10.5","","-13.1","","81","","","M","2","","22","","","M","102.05","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 18:00","2022","05","21","18:00","-10.7","","-14.1","","76","","","M","2","","21","","","M","102.10","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 19:00","2022","05","21","19:00","-10.3","","-13.4","","78","","","M","1","","16","","","M","102.10","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 20:00","2022","05","21","20:00","-10.4","","-13.8","","76","","","M","1","","19","","","M","102.09","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 21:00","2022","05","21","21:00","-9.9","","-13.1","","78","","","M","1","","13","","","M","102.08","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 22:00","2022","05","21","22:00","-9.8","","-12.3","","82","","","M","34","","13","","","M","102.07","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-21 23:00","2022","05","21","23:00","-9.9","","-13.4","","75","","","M","36","","13","","","M","102.06","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 00:00","2022","05","22","00:00","-9.8","","-12.5","","80","","","M","33","","14","","","M","102.05","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 01:00","2022","05","22","01:00","-9.9","","-12.8","","80","","","M","33","","16","","","M","102.03","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 02:00","2022","05","22","02:00","-9.8","","-13.9","","72","","","M","34","","14","","","M","102.01","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 03:00","2022","05","22","03:00","-9.9","","-13.7","","74","","","M","33","","16","","","M","101.99","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 04:00","2022","05","22","04:00","-9.9","","-13.7","","74","","","M","32","","21","","","M","101.98","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 05:00","2022","05","22","05:00","-10.1","","-14.0","","73","","","M","34","","14","","","M","101.96","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 06:00","2022","05","22","06:00","-9.8","","-14.1","","71","","","M","33","","18","","","M","101.92","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 07:00","2022","05","22","07:00","-9.9","","-13.8","","74","","","M","33","","18","","","M","101.89","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 08:00","2022","05","22","08:00","-9.6","","-13.8","","72","","","M","31","","21","","","M","101.84","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 09:00","2022","05","22","09:00","-9.9","","-13.6","","75","","","M","30","","26","","","M","101.82","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 10:00","2022","05","22","10:00","-10.0","","-13.9","","74","","","M","31","","26","","","M","101.76","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 11:00","2022","05","22","11:00","-9.9","","-13.7","","74","","","M","30","","23","","","M","101.71","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 12:00","2022","05","22","12:00","-9.5","","-12.8","","77","","","M","30","","31","","","M","101.66","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 13:00","2022","05","22","13:00","-9.2","","-12.3","","78","","","M","29","","26","","","M","101.64","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 14:00","2022","05","22","14:00","-8.5","","-13.4","","68","","","M","31","","25","","","M","101.60","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 15:00","2022","05","22","15:00","-8.5","","-13.4","","68","","","M","31","","25","","","M","101.58","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 16:00","2022","05","22","16:00","-8.5","","-12.4","","74","","","M","32","","20","","","M","101.56","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 17:00","2022","05","22","17:00","-8.5","","-13.3","","68","","","M","32","","17","","","M","101.52","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 18:00","2022","05","22","18:00","-8.6","","-13.4","","69","","","M","32","","25","","","M","101.49","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 19:00","2022","05","22","19:00","-8.7","","-13.1","","71","","","M","32","","22","","","M","101.48","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 20:00","2022","05","22","20:00","-9.1","","-13.2","","72","","","M","30","","21","","","M","101.43","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 21:00","2022","05","22","21:00","-9.2","","-13.5","","71","","","M","30","","23","","","M","101.39","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 22:00","2022","05","22","22:00","-10.6","","-13.1","","82","","","M","28","","21","","","M","101.34","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-22 23:00","2022","05","22","23:00","-11.9","","-14.1","","84","","","M","29","","22","","","M","101.31","","","","-21","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 00:00","2022","05","23","00:00","-13.1","","-15.1","","85","","","M","27","","24","","","M","101.27","","","","-23","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 01:00","2022","05","23","01:00","-13.6","","-15.8","","84","","","M","25","","18","","","M","101.25","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 02:00","2022","05","23","02:00","-13.9","","-15.9","","85","","","M","26","","21","","","M","101.20","","","","-23","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 03:00","2022","05","23","03:00","-12.7","","-14.5","","86","","","M","26","","22","","","M","101.14","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 04:00","2022","05","23","04:00","-12.2","","-14.0","","87","","","M","26","","22","","","M","101.11","","","","-21","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 05:00","2022","05","23","05:00","-10.7","","-12.4","","87","","","M","27","","26","","","M","101.07","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 06:00","2022","05","23","06:00","-9.2","","-11.2","","85","","","M","27","","27","","","M","101.04","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 07:00","2022","05","23","07:00","-8.2","","-10.7","","82","","","M","28","","22","","","M","101.01","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 08:00","2022","05","23","08:00","-7.2","","-10.2","","80","","","M","29","","28","","","M","100.96","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 09:00","2022","05","23","09:00","-7.1","","-9.7","","82","","","M","29","","30","","","M","100.93","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 10:00","2022","05","23","10:00","-7.0","","-9.2","","84","","","M","28","","28","","","M","100.93","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 11:00","2022","05","23","11:00","-6.6","","-9.5","","80","","","M","","M","","M","","M","100.89","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 12:00","2022","05","23","12:00","-6.5","","-9.4","","80","","","M","29","","29","","","M","100.88","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 13:00","2022","05","23","13:00","-5.8","","-9.6","","74","","","M","27","","35","","","M","100.85","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 14:00","2022","05","23","14:00","-6.7","","-10.1","","77","","","M","30","","37","","","M","100.85","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 15:00","2022","05","23","15:00","-5.9","","-9.6","","75","","","M","29","","36","","","M","100.83","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 16:00","2022","05","23","16:00","-6.1","","-9.1","","80","","","M","29","","32","","","M","100.80","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 17:00","2022","05","23","17:00","-6.3","","-9.2","","80","","","M","29","","33","","","M","100.77","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 18:00","2022","05","23","18:00","-6.3","","-9.0","","81","","","M","28","","30","","","M","100.74","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 19:00","2022","05","23","19:00","-6.6","","-8.1","","89","","","M","27","","28","","","M","100.69","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 20:00","2022","05","23","20:00","-6.7","","-7.9","","92","","","M","26","","23","","","M","100.62","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 21:00","2022","05","23","21:00","-6.5","","-7.4","","93","","","M","25","","21","","","M","100.54","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 22:00","2022","05","23","22:00","-6.0","","-6.9","","94","","","M","26","","26","","","M","100.46","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-23 23:00","2022","05","23","23:00","-5.8","","-6.6","","94","","","M","25","","26","","","M","100.37","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 00:00","2022","05","24","00:00","-7.1","","-7.9","","94","","","M","28","","20","","","M","100.32","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 01:00","2022","05","24","01:00","-7.1","","-7.8","","95","","","M","27","","14","","","M","100.28","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 02:00","2022","05","24","02:00","-6.4","","-7.2","","94","","","M","27","","13","","","M","100.27","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 03:00","2022","05","24","03:00","-5.7","","-6.5","","94","","","M","29","","14","","","M","100.25","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 04:00","2022","05","24","04:00","-6.0","","-7.2","","92","","","M","31","","14","","","M","100.29","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 05:00","2022","05","24","05:00","-6.2","","-7.7","","90","","","M","33","","19","","","M","100.33","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 06:00","2022","05","24","06:00","-6.5","","-8.2","","87","","","M","1","","21","","","M","100.39","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 07:00","2022","05","24","07:00","-6.8","","-8.9","","85","","","M","1","","26","","","M","100.48","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 08:00","2022","05","24","08:00","-7.3","","-9.8","","83","","","M","36","","25","","","M","100.55","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 09:00","2022","05","24","09:00","-6.5","","-9.0","","83","","","M","35","","17","","","M","100.59","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 10:00","2022","05","24","10:00","-6.1","","-9.2","","79","","","M","35","","22","","","M","100.64","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 11:00","2022","05","24","11:00","-6.0","","-9.6","","76","","","M","36","","21","","","M","100.71","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 12:00","2022","05","24","12:00","-5.6","","-9.2","","76","","","M","36","","18","","","M","100.79","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 13:00","2022","05","24","13:00","-4.7","","-8.0","","78","","","M","32","","17","","","M","100.83","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 14:00","2022","05","24","14:00","-4.2","","-7.5","","78","","","M","31","","23","","","M","100.89","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 15:00","2022","05","24","15:00","-3.9","","-7.4","","76","","","M","31","","24","","","M","100.90","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 16:00","2022","05","24","16:00","-3.8","","-7.5","","76","","","M","31","","24","","","M","100.94","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 17:00","2022","05","24","17:00","-3.7","","-7.7","","74","","","M","30","","22","","","M","100.98","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 18:00","2022","05","24","18:00","-3.6","","-7.5","","75","","","M","30","","18","","","M","100.99","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 19:00","2022","05","24","19:00","-3.6","","-7.4","","75","","","M","31","","16","","","M","101.03","","","","-9","","NA"
