"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-06 21:00","2022","05","06","21:00","-5.8","","-7.2","","91","","","","4","","24","","9.7","","100.79","","","","-13","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-06 22:00","2022","05","06","22:00","-6.5","","-8.0","","90","","","","3","","25","","6.4","","100.85","","","","-14","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-06 23:00","2022","05","06","23:00","-6.9","","-8.3","","89","","","","3","","21","","4.8","","100.93","","","","-14","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 00:00","2022","05","07","00:00","-7.1","","-8.4","","90","","","","4","","19","","4.8","","100.96","","","","-14","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 01:00","2022","05","07","01:00","-7.2","","-8.4","","91","","","","3","","22","","9.7","","101.01","","","","-15","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 02:00","2022","05","07","02:00","-7.2","","-8.3","","92","","","","3","","28","","9.7","","101.05","","","","-16","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 03:00","2022","05","07","03:00","-7.8","","-9.2","","90","","","","4","","31","","9.7","","101.12","","","","-17","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 04:00","2022","05","07","04:00","-8.3","","-9.7","","90","","","","4","","30","","16.1","","101.18","","","","-17","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 05:00","2022","05","07","05:00","-8.6","","-9.9","","90","","","","3","","25","","19.3","","101.25","","","","-17","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 06:00","2022","05","07","06:00","-8.3","","-9.8","","89","","","","4","","32","","19.3","","101.27","","","","-18","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 07:00","2022","05","07","07:00","-8.9","","-10.8","","87","","","","3","","38","","19.3","","101.30","","","","-19","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 08:00","2022","05","07","08:00","-9.7","","-11.7","","85","","","","3","","38","","19.3","","101.36","","","","-20","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 09:00","2022","05","07","09:00","-10.2","","-12.6","","83","","","","2","","32","","19.3","","101.41","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 10:00","2022","05","07","10:00","-11.2","","-13.5","","83","","","","3","","37","","6.4","","101.45","","","","-22","","Snow,Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 11:00","2022","05","07","11:00","-11.0","","-13.1","","84","","","","2","","36","","2.8","","101.47","","","","-22","","Snow,Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 12:00","2022","05","07","12:00","-10.3","","-12.6","","84","","","","3","","35","","2.0","","101.54","","","","-21","","Snow,Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 13:00","2022","05","07","13:00","-10.4","","-12.8","","83","","","","3","","38","","3.6","","101.55","","","","-21","","Snow,Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 14:00","2022","05","07","14:00","-10.6","","-13.0","","82","","","","3","","35","","4.0","","101.61","","","","-21","","Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 15:00","2022","05","07","15:00","-11.0","","-13.3","","83","","","","3","","37","","4.0","","101.64","","","","-22","","Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 16:00","2022","05","07","16:00","-10.8","","-13.1","","83","","","","3","","36","","4.8","","101.67","","","","-21","","Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 17:00","2022","05","07","17:00","-11.3","","-13.4","","84","","","","3","","37","","4.8","","101.71","","","","-22","","Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 18:00","2022","05","07","18:00","-11.9","","-14.1","","84","","","","3","","40","","12.9","","101.73","","","","-23","","Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 19:00","2022","05","07","19:00","-12.8","","-14.9","","84","","","","2","","41","","12.9","","101.76","","","","-25","","Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 20:00","2022","05","07","20:00","-13.8","","-15.9","","85","","","","2","","36","","19.3","","101.78","","","","-25","","Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 21:00","2022","05","07","21:00","-15.0","","-17.0","","85","","","","2","","29","","24.1","","101.86","","","","-26","","Blowing Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 22:00","2022","05","07","22:00","-15.9","","-17.9","","85","","","","2","","32","","24.1","","101.88","","","","-28","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-07 23:00","2022","05","07","23:00","-16.7","","-18.7","","85","","","","2","","28","","24.1","","101.93","","","","-28","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 00:00","2022","05","08","00:00","-17.3","","-19.3","","85","","","","2","","25","","24.1","","101.97","","","","-28","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 01:00","2022","05","08","01:00","-17.8","","-19.9","","84","","","","1","","25","","24.1","","102.01","","","","-29","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 02:00","2022","05","08","02:00","-18.3","","-20.4","","84","","","","2","","23","","24.1","","102.05","","","","-29","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 03:00","2022","05","08","03:00","-18.8","","-21.0","","83","","","","2","","27","","24.1","","102.07","","","","-30","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 04:00","2022","05","08","04:00","-19.6","","-22.0","","81","","","","2","","26","","24.1","","102.08","","","","-31","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 05:00","2022","05","08","05:00","-19.2","","-21.5","","82","","","","3","","22","","16.1","","102.08","","","","-30","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 06:00","2022","05","08","06:00","-18.6","","-21.1","","80","","","","2","","23","","16.1","","102.10","","","","-29","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 07:00","2022","05","08","07:00","-17.7","","-20.4","","80","","","","2","","28","","3.2","","102.13","","","","-29","","Fog"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 08:00","2022","05","08","08:00","-16.6","","-19.4","","79","","","","3","","19","","9.7","","102.22","","","","-26","","Fog"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 09:00","2022","05","08","09:00","-15.4","","-18.3","","79","","","","3","","16","","19.3","","102.25","","","","-24","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 10:00","2022","05","08","10:00","-14.3","","-17.2","","78","","","","3","","22","","24.1","","102.25","","","","-24","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 11:00","2022","05","08","11:00","-13.0","","-16.0","","78","","","","2","","17","","24.1","","102.27","","","","-21","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 12:00","2022","05","08","12:00","-11.6","","-14.9","","77","","","","3","","22","","24.1","","102.25","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 13:00","2022","05","08","13:00","-10.5","","-13.9","","77","","","","3","","23","","24.1","","102.25","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 14:00","2022","05","08","14:00","-10.4","","-13.5","","78","","","","3","","26","","24.1","","102.24","","","","-19","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 15:00","2022","05","08","15:00","-10.1","","-13.8","","74","","","","3","","21","","24.1","","102.23","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 16:00","2022","05","08","16:00","-9.8","","-13.7","","74","","","","1","","18","","24.1","","102.21","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 17:00","2022","05","08","17:00","-10.2","","-13.8","","75","","","","2","","19","","24.1","","102.19","","","","-18","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 18:00","2022","05","08","18:00","-10.9","","-14.2","","77","","","","1","","20","","24.1","","102.17","","","","-19","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 19:00","2022","05","08","19:00","-12.1","","-14.6","","82","","","","1","","16","","24.1","","102.15","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 20:00","2022","05","08","20:00","-12.3","","-15.3","","79","","","","1","","13","","24.1","","102.13","","","","-19","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 21:00","2022","05","08","21:00","-13.1","","-15.6","","82","","","","2","","23","","24.1","","102.11","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 22:00","2022","05","08","22:00","-14.7","","-16.6","","85","","","","2","","11","","24.1","","102.14","","","","-21","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-08 23:00","2022","05","08","23:00","-15.2","","-17.1","","85","","","","36","","10","","24.1","","102.15","","","","-21","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 00:00","2022","05","09","00:00","-16.6","","-18.5","","85","","","","3","","25","","24.1","","102.09","","","","-27","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 01:00","2022","05","09","01:00","-17.4","","-19.1","","86","","","","2","","22","","24.1","","102.04","","","","-28","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 02:00","2022","05","09","02:00","-17.1","","-18.9","","86","","","","2","","21","","12.9","","102.00","","","","-27","","Ice Crystals"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 03:00","2022","05","09","03:00","-18.0","","-19.9","","85","","","","3","","18","","4.8","","101.99","","","","-27","","Ice Crystals"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 04:00","2022","05","09","04:00","-18.0","","-20.0","","84","","","","4","","18","","16.1","","102.03","","","","-27","","Ice Crystals"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 05:00","2022","05","09","05:00","-17.3","","-19.5","","83","","","","3","","18","","19.3","","102.04","","","","-27","","Ice Crystals"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 06:00","2022","05","09","06:00","-16.7","","-18.9","","83","","","","3","","12","","24.1","","102.05","","","","-24","","Ice Crystals"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 07:00","2022","05","09","07:00","-15.6","","-17.9","","83","","","","3","","27","","24.1","","102.02","","","","-26","","Ice Crystals"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 08:00","2022","05","09","08:00","-14.4","","-16.9","","82","","","","2","","25","","17.7","","102.00","","","","-24","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 09:00","2022","05","09","09:00","-12.9","","-15.4","","82","","","","2","","26","","24.1","","101.97","","","","-23","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 10:00","2022","05","09","10:00","-12.2","","-14.5","","83","","","","3","","29","","24.1","","101.91","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 11:00","2022","05","09","11:00","-11.3","","-13.7","","83","","","","4","","27","","24.1","","101.91","","","","-21","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 12:00","2022","05","09","12:00","-9.9","","-12.5","","82","","","","4","","23","","24.1","","101.93","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 13:00","2022","05","09","13:00","-9.3","","-12.0","","81","","","","3","","27","","24.1","","101.89","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 14:00","2022","05","09","14:00","-8.9","","-11.6","","81","","","","3","","27","","24.1","","101.87","","","","-18","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 15:00","2022","05","09","15:00","-8.6","","-11.4","","81","","","","3","","26","","24.1","","101.87","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 16:00","2022","05","09","16:00","-8.5","","-11.2","","81","","","","4","","20","","24.1","","101.85","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 17:00","2022","05","09","17:00","-8.8","","-11.8","","80","","","","3","","21","","24.1","","101.86","","","","-17","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 18:00","2022","05","09","18:00","-10.0","","-12.4","","82","","","","4","","18","","24.1","","101.85","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 19:00","2022","05","09","19:00","-10.6","","-12.9","","84","","","","6","","15","","24.1","","101.80","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 20:00","2022","05","09","20:00","-11.2","","-13.3","","84","","","","5","","26","","24.1","","101.77","","","","-20","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 21:00","2022","05","09","21:00","-12.8","","-14.8","","85","","","","5","","16","","24.1","","101.79","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 22:00","2022","05","09","22:00","-14.1","","-15.8","","87","","","","4","","17","","24.1","","101.78","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-09 23:00","2022","05","09","23:00","-14.5","","-16.2","","87","","","","3","","28","","24.1","","101.75","","","","-25","","Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 00:00","2022","05","10","00:00","-15.2","","-16.9","","88","","","","4","","19","","24.1","","101.74","","","","-24","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 01:00","2022","05","10","01:00","-15.5","","-17.2","","87","","","","4","","12","","24.1","","101.74","","","","-23","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 02:00","2022","05","10","02:00","-17.7","","-19.4","","87","","","","4","","23","","24.1","","101.73","","","","-28","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 03:00","2022","05","10","03:00","-18.4","","-20.1","","87","","","","1","","12","","24.1","","101.76","","","","-26","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 04:00","2022","05","10","04:00","-17.7","","-19.3","","87","","","","2","","20","","19.3","","101.72","","","","-28","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 05:00","2022","05","10","05:00","-17.7","","-19.4","","87","","","","3","","17","","19.3","","101.71","","","","-27","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 06:00","2022","05","10","06:00","-16.7","","-18.4","","87","","","","2","","18","","12.9","","101.69","","","","-26","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 07:00","2022","05","10","07:00","-16.1","","-18.0","","86","","","","3","","25","","2.4","","101.68","","","","-27","","Ice Crystals"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 08:00","2022","05","10","08:00","-15.6","","-17.5","","85","","","","4","","18","","6.4","","101.70","","","","-24","","Ice Crystals"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 09:00","2022","05","10","09:00","-14.1","","-16.1","","86","","","","4","","17","","24.1","","101.67","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 10:00","2022","05","10","10:00","-13.4","","-15.5","","85","","","","3","","19","","24.1","","101.67","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 11:00","2022","05","10","11:00","-12.3","","-14.7","","83","","","","4","","19","","16.1","","101.66","","","","-21","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 12:00","2022","05","10","12:00","-11.6","","-14.2","","81","","","","4","","18","","22.5","","101.65","","","","-19","","Snow"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 13:00","2022","05","10","13:00","-10.5","","-13.0","","82","","","","4","","19","","24.1","","101.66","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 14:00","2022","05","10","14:00","-9.9","","-12.3","","83","","","","3","","19","","24.1","","101.66","","","","-18","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 15:00","2022","05","10","15:00","-9.5","","-12.2","","81","","","","3","","23","","24.1","","101.65","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 16:00","2022","05","10","16:00","-9.5","","-12.1","","82","","","","4","","22","","24.1","","101.65","","","","-18","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 17:00","2022","05","10","17:00","-9.8","","-12.2","","83","","","","5","","17","","24.1","","101.65","","","","-17","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 18:00","2022","05","10","18:00","-10.3","","-12.4","","85","","","","5","","16","","24.1","","101.65","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 19:00","2022","05","10","19:00","-11.7","","-13.6","","86","","","","4","","18","","24.1","","101.64","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 20:00","2022","05","10","20:00","-13.1","","-15.0","","86","","","","4","","17","","24.1","","101.62","","","","-21","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 21:00","2022","05","10","21:00","-14.7","","-16.5","","86","","","","3","","14","","24.1","","101.67","","","","-22","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 22:00","2022","05","10","22:00","-15.9","","-17.5","","87","","","","3","","13","","24.1","","101.66","","","","-23","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-10 23:00","2022","05","10","23:00","-15.6","","-17.0","","89","","","","2","","14","","24.1","","101.68","","","","-23","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 00:00","2022","05","11","00:00","-16.9","","-18.5","","87","","","","2","","17","","24.1","","101.67","","","","-26","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 01:00","2022","05","11","01:00","-17.5","","-19.0","","88","","","","2","","11","","24.1","","101.69","","","","-25","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 02:00","2022","05","11","02:00","-18.3","","-19.9","","87","","","","1","","11","","24.1","","101.69","","","","-26","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 03:00","2022","05","11","03:00","-18.7","","-20.4","","87","","","","2","","11","","24.1","","101.69","","","","-26","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 04:00","2022","05","11","04:00","-18.8","","-20.5","","86","","","","3","","13","","1.0","","101.69","","","","-27","","Fog"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 05:00","2022","05","11","05:00","-17.7","","-19.5","","86","","","","36","","8","","1.0","","101.71","","","","-24","","Fog"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 06:00","2022","05","11","06:00","-17.5","","-19.4","","86","","","","2","","4","","1.0","","101.74","","","","-21","","Fog"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 07:00","2022","05","11","07:00","-16.4","","-18.2","","86","","","","33","","4","","6.4","","101.72","","","","-19","","Fog"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 08:00","2022","05","11","08:00","-14.2","","-15.8","","88","","","","36","","1","","16.1","","101.72","","","","-15","","Ice Crystals"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 09:00","2022","05","11","09:00","-14.3","","-16.0","","87","","","","26","","10","","22.5","","101.71","","","","-20","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 10:00","2022","05","11","10:00","-12.2","","-13.7","","89","","","","25","","7","","24.1","","101.72","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 11:00","2022","05","11","11:00","-11.3","","-12.6","","90","","","","25","","9","","24.1","","101.75","","","","-16","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 12:00","2022","05","11","12:00","-10.0","","-11.2","","91","","","","25","","7","","24.1","","101.73","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 13:00","2022","05","11","13:00","-9.5","","-10.8","","90","","","","25","","8","","24.1","","101.75","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 14:00","2022","05","11","14:00","-8.9","","-10.7","","87","","","","25","","12","","16.1","","101.76","","","","-15","","Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 15:00","2022","05","11","15:00"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 16:00","2022","05","11","16:00","-8.3","","-10.9","","82","","","","25","","8","","24.1","","101.75","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 17:00","2022","05","11","17:00","-8.3","","-10.8","","83","","","","25","","10","","24.1","","101.76","","","","-13","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 18:00","2022","05","11","18:00","-8.4","","-10.8","","83","","","","24","","8","","24.1","","101.74","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 19:00","2022","05","11","19:00","-8.7","","-10.9","","84","","","","21","","9","","24.1","","101.71","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 20:00","2022","05","11","20:00","-9.7","","-11.3","","88","","","","22","","8","","24.1","","101.71","","","","-14","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 21:00","2022","05","11","21:00","-10.2","","-11.7","","88","","","","22","","8","","24.1","","101.73","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 22:00","2022","05","11","22:00","-10.4","","-12.1","","87","","","","24","","6","","24.1","","101.73","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-11 23:00","2022","05","11","23:00","-12.1","","-13.3","","91","","","","22","","3","","24.1","","101.71","","","","-14","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 00:00","2022","05","12","00:00","-13.2","","-14.2","","92","","","","36","","3","","24.1","","101.69","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 01:00","2022","05","12","01:00","-14.1","","-15.5","","89","","","","36","","1","","24.1","","101.71","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 02:00","2022","05","12","02:00","-12.8","","-14.2","","90","","","","35","","3","","24.1","","101.72","","","","-15","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 03:00","2022","05","12","03:00","-12.0","","-13.5","","89","","","","36","","4","","24.1","","101.72","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 04:00","2022","05","12","04:00","-10.8","","-12.4","","88","","","","36","","1","","24.1","","101.72","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 05:00","2022","05","12","05:00","-11.0","","-12.9","","86","","","","2","","7","","24.1","","101.72","","","","-15","","Mostly Cloudy"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 06:00","2022","05","12","06:00","-10.2","","-12.1","","86","","","","28","","4","","24.1","","101.71","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 07:00","2022","05","12","07:00","-9.1","","-12.1","","79","","","","36","","1","","24.1","","101.71","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 08:00","2022","05","12","08:00","-9.3","","-12.0","","81","","","","33","","4","","24.1","","101.71","","","","-12","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 09:00","2022","05","12","09:00","-8.3","","-10.9","","82","","","","30","","3","","24.1","","101.74","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 10:00","2022","05","12","10:00","-7.2","","-10.3","","79","","","","9","","3","","24.1","","101.75","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 11:00","2022","05","12","11:00","-6.4","","-9.8","","77","","","","18","","4","","24.1","","101.76","","","","-8","","Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 12:00","2022","05","12","12:00","-5.3","","-8.8","","77","","","","15","","3","","24.1","","101.75","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 13:00","2022","05","12","13:00","-4.6","","-8.4","","75","","","","17","","4","","24.1","","101.76","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 14:00","2022","05","12","14:00","-4.0","","-8.0","","74","","","","14","","5","","24.1","","101.75","","","","-6","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 15:00","2022","05","12","15:00","-4.0","","-8.2","","73","","","","13","","5","","24.1","","101.74","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 16:00","2022","05","12","16:00","-3.6","","-7.0","","77","","","","14","","7","","24.1","","101.74","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 17:00","2022","05","12","17:00","-3.5","","-6.1","","82","","","","15","","5","","24.1","","101.74","","","","-6","","Mainly Clear"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 18:00","2022","05","12","18:00","-4.5","","-7.5","","80","","","","14","","5","","24.1","","101.72","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 19:00","2022","05","12","19:00","-6.0","","-8.0","","85","","","","12","","8","","24.1","","101.71","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2022-05-12 20:00","2022","05","12","20:00","-6.8","","-8.6","","87","","","","13","","10","","24.1","","101.70","","","","-11","","Mainly Clear"
